id,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat
419,Alfa Romeo,146,1.4 TS,1998.0,242000.0,Düz,LPG & Benzin,Hatchback/5,Bej,1370.0,103.0,0.0,0.0,Sahibinden,195000.0
420,Alfa Romeo,MiTo,1.4 T MultiAir City,2013.0,138000.0,Otomatik,LPG & Benzin,Hatchback/3,Kırmızı,1368.0,135.0,0.0,6.0,Sahibinden,679000.0
421,Alfa Romeo,Giulietta,1.4 TB Progression Plus,2011.0,258000.0,Düz,Benzin,Hatchback/5,Beyaz,1368.0,120.0,1.0,5.0,Sahibinden,600000.0
422,Alfa Romeo,159,1.9 JTD Progression,2007.0,297000.0,Düz,Dizel,Sedan,Siyah,1910.0,150.0,3.0,5.0,Sahibinden,495000.0
423,Alfa Romeo,156,1.6 TS,2001.0,320000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1598.0,120.0,0.0,0.0,Sahibinden,285000.0
424,Alfa Romeo,Giulietta,1.6 JTD Super TCT,2018.0,225000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1598.0,120.0,1.0,1.0,Galeriden,849500.0
425,Alfa Romeo,147,1.6 TS Distinctive,2008.0,270000.0,Düz,Benzin,Hatchback/5,Siyah,1598.0,105.0,0.0,0.0,Galeriden,390000.0
426,Alfa Romeo,MiTo,1.6 JTD Distinctive,2009.0,281000.0,Düz,Benzin,Hatchback/3,Beyaz,1598.0,120.0,1.0,7.0,Galeriden,595000.0
429,Alfa Romeo,Giulietta,1.4 TB MultiAir Distinctive,2012.0,156000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1368.0,170.0,2.0,1.0,Sahibinden,850000.0
452,Kia,Ceed,1.6 CRDi Concept Plus,2013.0,209000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1582.0,128.0,2.0,6.0,Galeriden,799000.0
453,Kia,Picanto,1.1 Hiper,2011.0,137000.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,63.0,2.0,8.0,Galeriden,474900.0
455,Kia,Cerato,1.5 CRDi LX,2006.0,210000.0,Düz,Dizel,Hatchback/5,Bej,1493.0,102.0,0.0,5.0,Galeriden,465000.0
457,Kia,Rio,1.4 CRDi Comfort,2016.0,270000.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,4.0,Galeriden,545000.0
460,Kia,Rio,1.25 CVVT Concept,2016.0,72000.0,Düz,Benzin,Hatchback/5,Siyah,1248.0,85.0,0.0,1.0,Sahibinden,729900.0
462,Kia,Cerato,1.6 CRDi Concept Plus,2017.0,212000.0,Otomatik,Benzin,Sedan,Gri,1500.0,138.0,0.0,2.0,Galeriden,838000.0
463,Kia,Rio,1.4L MPI Elegance,2022.0,95800.0,Otomatik,Benzin,Hatchback/5,Siyah,1300.0,88.0,0.0,0.0,Galeriden,998901.0
465,Kia,Rio,1.3 Comfort,2003.0,235000.0,Düz,Benzin,Sedan,Kahverengi,1343.0,82.0,0.0,8.0,Galeriden,223000.0
466,Kia,Rio,1.4 WGT Cool,2018.0,155400.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,0.0,Galeriden,719000.0
467,Kia,Rio,1.25 CVVT Natty,2013.0,240000.0,Düz,Benzin,Hatchback/5,Kırmızı,1248.0,85.0,0.0,4.0,Galeriden,495000.0
468,Kia,Rio,1.5 CRDi EX Comfort,2006.0,448000.0,Düz,Dizel,Hatchback/5,Beyaz,1493.0,110.0,0.0,3.0,Sahibinden,325000.0
470,Kia,Ceed,1.6 CRDi Concept Plus,2016.0,75000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1582.0,136.0,2.0,1.0,Sahibinden,935000.0
473,Kia,Ceed,1.6 CRDi Premium,2013.0,152000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1582.0,128.0,1.0,4.0,Sahibinden,890000.0
474,Kia,Ceed,1.6 CRDi Concept,2011.0,222000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1582.0,128.0,1.0,6.0,Sahibinden,580000.0
483,Kia,Rio,1.5 CRDi EX Advance,2007.0,168000.0,Düz,Dizel,Hatchback/5,Siyah,1493.0,110.0,0.0,5.0,Sahibinden,435000.0
484,Kia,Rio,1.4 CRDi Comfort,2015.0,212000.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,0.0,Galeriden,675000.0
485,Kia,Ceed,1.6 CRDi Motion,2010.0,158000.0,Düz,Benzin,Hatchback/5,Beyaz,1582.0,115.0,0.0,2.0,Galeriden,490000.0
486,Kia,Rio,1.4 CRDi Concept Plus,2016.0,132000.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,4.0,Galeriden,740000.0
487,Kia,Venga,1.6 CRDi Panaroma Plus,2011.0,294000.0,Düz,Dizel,MPV,Beyaz,1582.0,128.0,4.0,3.0,Galeriden,365000.0
489,Kia,Rio,1.4 CRDi Concept Plus,2015.0,220000.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,1.0,1.0,Galeriden,645000.0
490,Kia,Rio,1.4 CVVT Concept,2015.0,72000.0,Otomatik,Benzin,Hatchback/5,Siyah,1396.0,109.0,2.0,4.0,Galeriden,779500.0
491,Kia,Rio,1.25 CVVT Comfort,2015.0,184000.0,Düz,Benzin,Hatchback/5,Beyaz,1248.0,85.0,1.0,1.0,Galeriden,585000.0
492,Kia,Picanto,1.25 MPI Cool,2023.0,9185.0,Otomatik,Benzin,Hatchback/5,Gri,1248.0,84.0,0.0,0.0,Galeriden,1000000.0
493,Kia,Rio,1.4 CRDi Concept,2015.0,143000.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,4.0,Galeriden,678500.0
494,Kia,Picanto,1.25 MPI Cool,2023.0,16697.0,Otomatik,Benzin,Hatchback/5,Gri,1248.0,84.0,0.0,0.0,Galeriden,1000000.0
495,Kia,Cerato,1.6 CRDi Concept Plus,2017.0,244000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,138.0,0.0,2.0,Galeriden,775000.0
496,Kia,Pro Ceed,1.6 CRDi Concept,2011.0,233422.0,Düz,Dizel,Hatchback/3,Beyaz,1582.0,128.0,0.0,3.0,Galeriden,575000.0
497,Kia,Rio,1.4 CVVT Elegance,2023.0,31000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1300.0,88.0,0.0,0.0,Galeriden,1179000.0
498,Kia,Rio,1.2 DPI Cool,2021.0,27783.0,Düz,Benzin,Hatchback/5,Kırmızı,1197.0,84.0,0.0,3.0,Galeriden,999900.0
500,Ford,Fiesta,1.4 TDCi Trend,2010.0,256000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398.0,70.0,0.0,3.0,Sahibinden,460000.0
501,Ford,Fiesta,1.5 TDCi Trend,2013.0,227500.0,Düz,Dizel,Hatchback/5,Beyaz,1498.0,75.0,0.0,3.0,Galeriden,555000.0
502,Ford,Focus,1.5 Ti-VCT Trend X,2022.0,92500.0,Otomatik,Benzin,Sedan,Mavi,1500.0,113.0,0.0,0.0,Galeriden,1265000.0
503,Ford,Focus,1.6 Comfort,2011.0,176900.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,88.0,1.0,7.0,Galeriden,595000.0
504,Ford,Focus,1.5 TDCi Trend X,2020.0,108000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,120.0,0.0,0.0,Galeriden,1240000.0
506,Ford,Focus,1.5 TDCi Trend X,2016.0,286000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,709000.0
507,Kia,Cerato,1.6 CRDi Prestige,2018.0,187000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,0.0,0.0,Galeriden,877000.0
509,Ford,Focus,1.5 TDCi Trend X,2019.0,250000.0,Otomatik,Dizel,Sedan,Beyaz,1500.0,120.0,0.0,0.0,Galeriden,950000.0
510,Ford,Focus,1.5 TDCi Trend X,2020.0,116000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,120.0,0.0,0.0,Galeriden,1210000.0
511,Ford,Fiesta,1.4 TDCi Titanium,2010.0,240000.0,Düz,Dizel,Hatchback/5,Gri,1398.0,70.0,1.0,0.0,Galeriden,464750.0
512,Ford,Focus,1.5 TDCi Trend X,2015.0,190000.0,Otomatik,Benzin,Sedan,Gri,1500.0,113.0,1.0,3.0,Galeriden,819000.0
514,Kia,Ceed,1.6 CRDi Concept Plus,2012.0,182000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1582.0,128.0,1.0,2.0,Galeriden,860000.0
516,Kia,Cerato,1.6 EX Advance,2008.0,288000.0,Otomatik,Benzin,Sedan,Gri,1591.0,122.0,0.0,8.0,Galeriden,465000.0
518,Ford,Focus,1.6 TDCi Titanium,2012.0,279000.0,Düz,Benzin,Sedan,Gri,1560.0,115.0,0.0,4.0,Galeriden,669000.0
520,Ford,Mondeo,1.6 Titanium,2008.0,339999.0,Düz,LPG & Benzin,Sedan,Gri,1596.0,125.0,3.0,7.0,Sahibinden,475000.0
522,Ford,Focus,1.6 Comfort,2002.0,335000.0,Düz,Benzin,Sedan,Bordo,1596.0,100.0,2.0,7.0,Galeriden,355000.0
523,Ford,Focus,1.6 Ambiente,2000.0,345000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596.0,100.0,0.0,0.0,Sahibinden,405000.0
525,Ford,Fusion,1.6,2003.0,193000.0,Düz,Benzin,Hatchback/5,Kırmızı,1500.0,88.0,0.0,7.0,Galeriden,489750.0
526,Ford,Focus,1.6 TDCi Style,2012.0,163000.0,Düz,Benzin,Sedan,Gri,1560.0,115.0,0.0,0.0,Galeriden,835000.0
527,Ford,Focus,1.6 TDCi Titanium,2015.0,88000.0,Düz,Benzin,Sedan,Gri,1560.0,115.0,1.0,1.0,Galeriden,1040000.0
529,Ford,Focus,1.5 TDCi Titanium,2020.0,144500.0,Otomatik,Benzin,Station wagon,Gri,1500.0,120.0,0.0,6.0,Galeriden,1065000.0
531,Ford,Focus,1.5 TDCi Trend X,2017.0,164000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,989750.0
532,Ford,Focus,1.6 TDCi Trend X,2010.0,272000.0,Düz,Dizel,Sedan,Gri (Gümüş),1560.0,90.0,0.0,0.0,Sahibinden,552000.0
533,Ford,Fiesta,1.25 Trend,2014.0,92000.0,Düz,Benzin,Hatchback/5,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,499999.0
535,Ford,Focus,1.6 TDCi Trend X,2016.0,160000.0,Düz,Benzin,Sedan,Beyaz,1560.0,95.0,0.0,0.0,Galeriden,855000.0
536,Ford,Focus,1.6 Ti-VCT Trend X,2015.0,111000.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,113.0,1.0,1.0,Galeriden,885000.0
537,Ford,Fiesta,1.4 TDCi Trend,2012.0,198000.0,Düz,Benzin,Hatchback/5,Beyaz,1398.0,70.0,0.0,3.0,Galeriden,495000.0
538,Ford,Fiesta,1.5 TDCi Trend X,2016.0,147500.0,Düz,Benzin,Hatchback/5,Beyaz,1500.0,63.0,0.0,0.0,Galeriden,645000.0
539,Ford,Fiesta,1.4 TDCi Trend,2011.0,323000.0,Düz,Benzin,Hatchback/5,Beyaz,1398.0,70.0,0.0,7.0,Galeriden,395000.0
542,Ford,Fiesta,1.6 Trend X,2013.0,179000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,88.0,0.0,0.0,Galeriden,675000.0
543,Ford,Focus,1.6 TDCi Trend X,2017.0,231000.0,Düz,Dizel,Sedan,Beyaz,1560.0,95.0,1.0,2.0,Galeriden,785000.0
544,Ford,Focus,1.6 TDCi Style,2016.0,319000.0,Düz,Benzin,Sedan,Mavi,1560.0,115.0,2.0,8.0,Galeriden,789900.0
545,Ford,Focus,1.5 Ti-VCT Trend X,2021.0,87000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,1235000.0
546,Ford,C-Max,1.6 Ghia,2005.0,315000.0,Düz,LPG & Benzin,MPV,Gri,1596.0,115.0,0.0,0.0,Galeriden,450000.0
548,Ford,Focus,1.6 Comfort,2009.0,194000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1596.0,100.0,0.0,3.0,Galeriden,635000.0
558,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2013.0,203000.0,Otomatik,Dizel,Sedan,Beyaz,1582.0,128.0,0.0,1.0,Galeriden,735000.0
560,Hyundai,i20,1.4 MPI Style,2017.0,103000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,915900.0
561,Hyundai,i20,1.4 MPI Elite Smart,2016.0,57000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1368.0,100.0,0.0,1.0,Galeriden,980000.0
562,Hyundai,i20,1.2 MPI Jump,2017.0,150000.0,Düz,Benzin,Hatchback/5,Beyaz,1300.0,88.0,0.0,3.0,Galeriden,668000.0
563,Ford,Focus,1.6 TDCi Style,2015.0,165000.0,Düz,Dizel,Hatchback/5,Beyaz,1560.0,115.0,0.0,0.0,Galeriden,858000.0
565,Ford,Focus,1.5 TDCi Trend X,2020.0,156000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,120.0,0.0,2.0,Galeriden,1099000.0
567,Ford,Focus,1.5 TDCi Trend X,2018.0,110000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,120.0,0.0,7.0,Galeriden,1075000.0
570,Ford,Fiesta,1.25 Trend,2011.0,242000.0,Düz,Benzin,Hatchback/5,Beyaz,1242.0,82.0,0.0,0.0,Galeriden,469000.0
571,Ford,Fiesta,1.4 TDCi Trend,2012.0,315000.0,Düz,Dizel,Hatchback/5,Beyaz,1399.0,70.0,0.0,4.0,Galeriden,400000.0
572,Ford,Focus,1.6 Ti-VCT Trend X,2016.0,184000.0,Düz,Benzin,Hatchback/5,Beyaz,1596.0,125.0,2.0,1.0,Galeriden,695000.0
573,Hyundai,Elantra,1.6 D-CVVT Tune,2012.0,188500.0,Düz,Benzin,Sedan,Siyah,1591.0,132.0,2.0,6.0,Galeriden,635000.0
575,Hyundai,Getz,1.4 DOHC Start,2011.0,100000.0,Düz,Benzin,Hatchback/5,Mavi,1399.0,97.0,2.0,6.0,Galeriden,425000.0
576,Hyundai,Getz,1.5 CRDi GLS,2005.0,130000.0,Düz,Benzin,Hatchback/5,Füme,1500.0,88.0,0.0,0.0,Galeriden,735000.0
577,Hyundai,i20,1.4 MPI Style Plus,2021.0,67000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1368.0,100.0,0.0,0.0,Galeriden,1140000.0
578,Hyundai,Getz,1.5 CRDi VGT,2005.0,372000.0,Düz,Benzin,Hatchback/5,Mavi,1493.0,110.0,1.0,7.0,Galeriden,330000.0
579,Hyundai,i20,1.4 MPI Style,2024.0,12800.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1300.0,88.0,0.0,0.0,Galeriden,1254000.0
580,Hyundai,Accent,1.3 Admire,2004.0,235000.0,Düz,LPG & Benzin,Sedan,Beyaz,1341.0,86.0,0.0,3.0,Galeriden,369500.0
581,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015.0,167000.0,Düz,Benzin,Sedan,Beyaz,1582.0,136.0,0.0,2.0,Galeriden,720000.0
582,Hyundai,i20 Troy,1.4 CRDi Mode,2012.0,169000.0,Düz,Benzin,Hatchback/5,Mavi,1300.0,88.0,1.0,3.0,Galeriden,467500.0
584,Hyundai,Matrix,1.5 CRDi VGT GLS,2006.0,120000.0,Düz,Dizel,MPV,Gri,1493.0,110.0,0.0,0.0,Galeriden,505000.0
588,Hyundai,Accent Blue,1.6 CRDI Mode,2013.0,153000.0,Düz,Dizel,Sedan,Gri,1582.0,128.0,1.0,4.0,Sahibinden,540000.0
589,Hyundai,i20,1.2 MPI Jump,2014.0,89701.0,Düz,Benzin,Hatchback/5,Siyah,1248.0,84.0,0.0,6.0,Galeriden,590000.0
590,Hyundai,Getz,1.4 DOHC AB AC,2006.0,160000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1399.0,97.0,0.0,4.0,Sahibinden,500000.0
591,Hyundai,i20,1.4 MPI Style,2023.0,49500.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1300.0,88.0,0.0,0.0,Galeriden,1135000.0
592,Hyundai,Accent Blue,1.6 CRDI Mode,2016.0,244000.0,Düz,Dizel,Sedan,Beyaz,1582.0,136.0,0.0,0.0,Galeriden,659500.0
593,Hyundai,i20,1.4 CVVT Sense,2013.0,236000.0,Otomatik,Benzin,Hatchback/5,Siyah,1396.0,100.0,0.0,0.0,Galeriden,660000.0
595,Hyundai,i20,1.4 CVVT Sense,2013.0,191400.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1396.0,100.0,0.0,4.0,Galeriden,695000.0
596,Hyundai,i20,1.4 CRDi Jump,2017.0,259965.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,1.0,Galeriden,599000.0
598,Hyundai,Accent Era,1.4 Team,2010.0,275000.0,Düz,LPG & Benzin,Sedan,Gri,1300.0,88.0,0.0,4.0,Galeriden,425000.0
599,Hyundai,Elantra,1.6 MPI Style Comfort,2022.0,89000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,3.0,Galeriden,1185000.0
600,Hyundai,Accent Era,1.5 CRDi Mode,2012.0,219330.0,Otomatik,Dizel,Sedan,Gri (metalik),1493.0,110.0,1.0,1.0,Sahibinden,530000.0
601,Hyundai,i30,1.6 CRDi Style,2012.0,237000.0,Düz,Benzin,Hatchback/5,Siyah,1582.0,128.0,0.0,0.0,Galeriden,675000.0
604,Hyundai,Getz,1.4 DOHC Start,2009.0,108000.0,Düz,Benzin,Hatchback/5,Mavi,1399.0,97.0,0.0,4.0,Galeriden,469000.0
605,Hyundai,i20,1.4 MPI Style,2022.0,94000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,1079000.0
606,Hyundai,i20,1.4 CRDi Jump,2013.0,210000.0,Düz,Benzin,Hatchback/5,Beyaz,1396.0,90.0,0.0,7.0,Galeriden,460000.0
607,Hyundai,Accent Era,1.5 CRDi Mode,2012.0,278000.0,Düz,Dizel,Sedan,Gri,1493.0,110.0,3.0,3.0,Galeriden,390000.0
610,Hyundai,Accent,1.5 GLS,1998.0,233000.0,Düz,LPG & Benzin,Sedan,Beyaz,1495.0,92.0,0.0,0.0,Galeriden,290000.0
611,Hyundai,i30,1.6 CRDi Style,2014.0,213000.0,Otomatik,Dizel,Hatchback/5,Siyah,1582.0,128.0,0.0,0.0,Galeriden,774500.0
612,Hyundai,i20 N,1.6 T-GDI,2022.0,23000.0,Düz,Benzin,Hatchback/5,Mavi,1598.0,204.0,2.0,0.0,Galeriden,1400000.0
613,Hyundai,i20,1.4 MPI Elite,2020.0,86000.0,Otomatik,Benzin,Hatchback/5,Kahverengi,1300.0,88.0,2.0,0.0,Galeriden,1100000.0
616,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2013.0,161000.0,Düz,Benzin,Sedan,Beyaz,1582.0,128.0,0.0,0.0,Galeriden,697500.0
617,Hyundai,Accent,1.3 Admire,2005.0,233000.0,Düz,LPG & Benzin,Sedan,Mavi (metalik),1341.0,86.0,1.0,3.0,Sahibinden,400000.0
618,Hyundai,Accent Era,1.4 Team,2009.0,128000.0,Düz,LPG & Benzin,Sedan,Gri,1399.0,97.0,1.0,3.0,Sahibinden,535000.0
619,Fiat,Egea,1.4 Fire Easy,2021.0,93000.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,715000.0
620,Fiat,Egea,1.4 Fire Easy Plus,2022.0,78350.0,Düz,Benzin,Sedan,Beyaz,1368.0,95.0,0.0,0.0,Galeriden,785000.0
621,Fiat,Linea,1.3 Multijet Emotion Plus,2011.0,189500.0,Düz,Dizel,Sedan,Gri (titanyum),1248.0,90.0,0.0,2.0,Galeriden,499500.0
622,Fiat,Egea,1.4 Fire Easy,2022.0,49000.0,Düz,Benzin,Sedan,Kahverengi,1300.0,88.0,0.0,1.0,Galeriden,757500.0
625,Hyundai,Getz,1.4 DOHC AB AC,2006.0,176000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,1399.0,97.0,2.0,0.0,Sahibinden,545000.0
626,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011.0,129000.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1248.0,95.0,1.0,3.0,Galeriden,610000.0
627,Fiat,Egea,1.3 Multijet Easy,2020.0,40000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,820000.0
628,Fiat,Egea,1.4 Fire Urban,2022.0,55500.0,Düz,Benzin,Sedan,Mavi,1300.0,88.0,1.0,1.0,Galeriden,775000.0
629,Fiat,Egea,1.3 Multijet Urban Plus,2020.0,219000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,689999.0
630,Fiat,Egea,1.3 Multijet Easy,2022.0,147500.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,4.0,Galeriden,726000.0
632,Fiat,Linea,1.3 Multijet Active Plus,2011.0,280000.0,Düz,Dizel,Sedan,Gri (Gümüş),1248.0,90.0,0.0,0.0,Galeriden,400000.0
635,Fiat,Egea,1.6 Multijet Easy,2025.0,6001.0,Düz,Dizel,Sedan,Beyaz,1598.0,130.0,0.0,0.0,Galeriden,1255000.0
636,Fiat,Linea,1.3 Multijet Active Plus,2011.0,205000.0,Düz,Dizel,Sedan,Beyaz,1248.0,90.0,1.0,0.0,Galeriden,420000.0
637,Fiat,Egea,1.3 Multijet Lounge,2017.0,93000.0,Düz,Dizel,Sedan,Gri,1248.0,95.0,3.0,0.0,Galeriden,700000.0
638,Fiat,Egea,1.3 Multijet Easy,2017.0,128000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,4.0,Galeriden,689000.0
639,Fiat,Egea,1.3 Multijet Easy,2017.0,217000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,1.0,2.0,Sahibinden,655000.0
640,Fiat,Egea,1.3 Multijet Easy Plus,2020.0,79000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,840000.0
641,Fiat,500 Ailesi,500L 1.3 Mjet RockStar,2016.0,147500.0,Yarı Otomatik,Dizel,MPV,Yeşil (metalik),1248.0,95.0,2.0,3.0,Sahibinden,675000.0
642,Fiat,Linea,1.3 Multijet Actual Plus,2015.0,168000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Sahibinden,565000.0
643,Fiat,Palio,1.2 EL Weekend,2002.0,345000.0,Düz,Benzin,Station wagon,Yeşil,1300.0,63.0,0.0,0.0,Galeriden,239000.0
644,Fiat,Egea,1.3 Multijet Easy,2021.0,90000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,1.0,5.0,Galeriden,705000.0
645,Fiat,Egea,1.4 Fire Easy,2022.0,9000.0,Düz,Benzin,Sedan,Füme,1368.0,95.0,0.0,0.0,Galeriden,795000.0
646,Fiat,Egea,1.3 Multijet Easy,2022.0,48000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,879750.0
647,Fiat,Egea,1.3 Multijet Easy,2023.0,72000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,869750.0
648,Fiat,Egea,1.3 Multijet Easy,2017.0,175000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,1.0,5.0,Galeriden,565000.0
649,Fiat,Linea,1.3 Multijet Active Plus,2014.0,345000.0,Düz,Dizel,Sedan,Beyaz,1300.0,88.0,0.0,2.0,Galeriden,435000.0
650,Fiat,Egea,1.4 Fire Easy,2016.0,65000.0,Düz,Benzin,Sedan,Kırmızı,1368.0,95.0,2.0,1.0,Sahibinden,635000.0
651,Fiat,Linea,1.3 Multijet Urban,2015.0,63000.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,6.0,Galeriden,595000.0
652,Fiat,Egea,1.4 Fire Easy Plus,2023.0,44000.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,834000.0
653,Fiat,Egea,1.0 Firefly Lounge,2021.0,74000.0,Düz,Benzin,Sedan,Mavi,999.0,100.0,0.0,0.0,Galeriden,898000.0
654,Fiat,Punto,1.4 Dynamic,2007.0,285000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1368.0,95.0,2.0,3.0,Galeriden,275000.0
655,Fiat,Egea,1.4 Fire Easy Plus,2018.0,31750.0,Düz,Benzin,Sedan,Beyaz,1368.0,95.0,0.0,0.0,Sahibinden,695000.0
658,Fiat,Egea,1.4 Fire Easy,2021.0,113000.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,1.0,Galeriden,675000.0
659,Fiat,Egea,1.6 Multijet Easy,2025.0,6005.0,Düz,Dizel,Sedan,Beyaz,1598.0,130.0,0.0,0.0,Galeriden,1225000.0
661,Fiat,Egea,1.3 Multijet Easy,2022.0,152000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,3.0,Galeriden,769750.0
662,Fiat,Egea,1.6 Multijet Lounge Plus,2017.0,142000.0,Düz,Benzin,Sedan,Beyaz,1598.0,120.0,0.0,0.0,Galeriden,775000.0
663,Fiat,Punto,Grande 1.4 Fire Active,2009.0,166000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1368.0,77.0,0.0,5.0,Galeriden,453000.0
664,Fiat,Egea,1.4 Fire Easy,2021.0,86000.0,Düz,Benzin,Sedan,Gri,1300.0,88.0,1.0,2.0,Galeriden,695000.0
665,Fiat,Linea,1.3 Multijet Pop,2014.0,164000.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,575000.0
666,Fiat,Egea,1.4 Fire Urban Plus,2019.0,70000.0,Düz,Benzin,Sedan,Kırmızı,1300.0,88.0,0.0,0.0,Galeriden,720000.0
667,Fiat,Tipo,1.4 S,1998.0,225000.0,Düz,Benzin,Hatchback/5,Gri,1372.0,70.0,0.0,0.0,Galeriden,180000.0
669,Fiat,Egea,1.6 Multijet Easy,2018.0,240000.0,Otomatik,Benzin,Sedan,Kırmızı,1500.0,113.0,0.0,0.0,Galeriden,715000.0
670,Lancia,Ypsilon,0.9,2013.0,124000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1200.0,88.0,1.0,6.0,Galeriden,469950.0
671,Lancia,Delta,1.6 MJet,2011.0,293000.0,Düz,Benzin,Hatchback/5,Beyaz,1500.0,113.0,1.0,3.0,Galeriden,449000.0
673,Lancia,Delta,1.6 MJet,2013.0,241000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,0.0,5.0,Galeriden,580750.0
677,Lancia,Delta,1.4 T-Jet,2009.0,190000.0,Düz,Benzin,Hatchback/5,Siyah,1368.0,150.0,2.0,0.0,Sahibinden,310000.0
679,Lancia,Delta,1.6 MJet,2011.0,119999.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,120.0,3.0,4.0,Sahibinden,550000.0
680,Lancia,Delta,1.6 MJet,2011.0,207000.0,Düz,Dizel,Hatchback/5,Beyaz,1598.0,120.0,0.0,1.0,Sahibinden,580000.0
681,Lancia,Ypsilon,1.4,2008.0,186500.0,Otomatik,LPG & Benzin,Hatchback/3,Diğer,1368.0,95.0,0.0,3.0,Sahibinden,395000.0
